Price,Close,Volume
Ticker,^NSEI,^NSEI
Date,,
2018-04-13,10480.599609375,213100
2018-04-16,10528.349609375,195000
2018-04-17,10548.7001953125,206100
2018-04-18,10526.2001953125,205400
2018-04-19,10565.2998046875,262600
2018-04-20,10564.0498046875,244600
2018-04-23,10584.7001953125,194200
2018-04-24,10614.349609375,219200
2018-04-25,10570.5498046875,189200
2018-04-26,10617.7998046875,335100
2018-04-27,10692.2998046875,0
2018-04-30,10739.349609375,173800
2018-05-02,10718.0498046875,229700
2018-05-03,10679.650390625,185200
2018-05-04,10618.25,186500
2018-05-07,10715.5,168400
2018-05-08,10717.7998046875,269800
2018-05-09,10741.7001953125,215400
2018-05-10,10716.5498046875,192100
2018-05-11,10806.5,203100
2018-05-14,10806.599609375,171400
2018-05-15,10801.849609375,254300
2018-05-16,10741.099609375,231100
2018-05-17,10682.7001953125,214100
2018-05-18,10596.400390625,223000
2018-05-21,10516.7001953125,0
2018-05-22,10536.7001953125,241700
2018-05-23,10430.349609375,290900
2018-05-24,10513.849609375,297600
2018-05-25,10605.150390625,260800
2018-05-28,10688.650390625,232600
2018-05-29,10633.2998046875,225800
2018-05-30,10614.349609375,238700
2018-05-31,10736.150390625,610300
2018-06-01,10696.2001953125,220600
2018-06-04,10628.5,203800
2018-06-05,10593.150390625,167700
2018-06-06,10684.650390625,189900
2018-06-07,10768.349609375,220900
2018-06-08,10767.650390625,209400
2018-06-11,10786.9501953125,211400
2018-06-12,10842.849609375,198300
2018-06-13,10856.7001953125,213400
2018-06-14,10808.0498046875,184300
2018-06-15,10817.7001953125,305400
2018-06-18,10799.849609375,196600
2018-06-19,10710.4501953125,224500
2018-06-20,10772.0498046875,193500
2018-06-21,10741.099609375,223600
2018-06-22,10821.849609375,229800
2018-06-25,10762.4501953125,229600
2018-06-26,10769.150390625,220000
2018-06-27,10671.400390625,246000
2018-06-28,10589.099609375,352300
2018-06-29,10714.2998046875,242800
2018-07-02,10657.2998046875,295400
2018-07-03,10699.900390625,202100
2018-07-04,10769.900390625,173900
2018-07-05,10749.75,220500
2018-07-06,10772.650390625,0
2018-07-09,10852.900390625,183600
2018-07-10,10947.25,197000
2018-07-11,10948.2998046875,222300
2018-07-12,11023.2001953125,248300
2018-07-13,11018.900390625,0
2018-07-16,10936.849609375,210500
2018-07-17,11008.0498046875,210600
2018-07-18,10980.4501953125,225500
2018-07-19,10957.099609375,215400
2018-07-20,11010.2001953125,187300
2018-07-23,11084.75,229100
2018-07-24,11134.2998046875,205800
2018-07-25,11132.0,205900
2018-07-26,11167.2998046875,365400
2018-07-27,11278.349609375,314600
2018-07-30,11319.5498046875,278800
2018-07-31,11356.5,256500
2018-08-01,11346.2001953125,269700
2018-08-02,11244.7001953125,210000
2018-08-03,11360.7998046875,218300
2018-08-06,11387.099609375,203700
2018-08-07,11389.4501953125,226400
2018-08-08,11450.0,210500
2018-08-09,11470.7001953125,302200
2018-08-10,11429.5,0
2018-08-13,11355.75,246900
2018-08-14,11435.099609375,232600
2018-08-16,11385.0498046875,290600
2018-08-17,11470.75,234700
2018-08-20,11551.75,232600
2018-08-21,11570.900390625,224200
2018-08-23,11582.75,248500
2018-08-24,11557.099609375,218800
2018-08-27,11691.9501953125,199500
2018-08-28,11738.5,241900
2018-08-29,11691.900390625,251600
2018-08-30,11676.7998046875,313800
2018-08-31,11680.5,346500
2018-09-03,11582.349609375,234400
2018-09-04,11520.2998046875,254800
2018-09-05,11476.9501953125,246100
2018-09-06,11536.900390625,247900
2018-09-07,11589.099609375,295900
2018-09-10,11438.099609375,286700
2018-09-11,11287.5,0
2018-09-12,11369.900390625,268200
2018-09-14,11515.2001953125,276600
2018-09-17,11377.75,201400
2018-09-18,11278.900390625,240900
2018-09-19,11234.349609375,250600
2018-09-21,11143.099609375,719000
2018-09-24,10967.400390625,0
2018-09-25,11067.4501953125,405000
2018-09-26,11053.7998046875,340500
2018-09-27,10977.5498046875,405700
2018-09-28,10930.4501953125,478100
2018-10-01,11008.2998046875,387000
2018-10-03,10858.25,386800
2018-10-04,10599.25,425100
2018-10-05,10316.4501953125,606400
2018-10-08,10348.0498046875,456200
2018-10-09,10301.0498046875,430500
2018-10-10,10460.099609375,0
2018-10-11,10234.650390625,483500
2018-10-12,10472.5,343500
2018-10-15,10512.5,259500
2018-10-16,10584.75,265200
2018-10-17,10453.0498046875,284800
2018-10-19,10303.5498046875,357500
2018-10-22,10245.25,297300
2018-10-23,10146.7998046875,302600
2018-10-24,10224.75,351400
2018-10-25,10124.900390625,0
2018-10-26,10030.0,364300
2018-10-29,10250.849609375,364400
2018-10-30,10198.400390625,289800
2018-10-31,10386.599609375,375000
2018-11-01,10380.4501953125,348500
2018-11-02,10553.0,421200
2018-11-05,10524.0,301900
2018-11-06,10530.0,0
2018-11-07,10598.400390625,31200
2018-11-09,10585.2001953125,296600
2018-11-12,10482.2001953125,259700
2018-11-13,10582.5,254600
2018-11-14,10576.2998046875,384500
2018-11-15,10616.7001953125,0
2018-11-16,10682.2001953125,342800
2018-11-19,10763.400390625,272100
2018-11-20,10656.2001953125,295200
2018-11-21,10600.0498046875,300900
2018-11-22,10526.75,239500
2018-11-26,10628.599609375,0
2018-11-27,10685.599609375,0
2018-11-28,10728.849609375,424500
2018-11-29,10858.7001953125,691300
2018-11-30,10876.75,453900
2018-12-03,10883.75,409700
2018-12-04,10869.5,322100
2018-12-05,10782.900390625,312300
2018-12-06,10601.150390625,318500
2018-12-07,10693.7001953125,325800
2018-12-10,10488.4501953125,381300
2018-12-11,10549.150390625,425500
2018-12-12,10737.599609375,360500
2018-12-13,10791.5498046875,376200
2018-12-14,10805.4501953125,340100
2018-12-17,10888.349609375,296900
2018-12-18,10908.7001953125,286100
2018-12-19,10967.2998046875,312100
2018-12-20,10951.7001953125,318900
2018-12-21,10754.0,377500
2018-12-24,10663.5,223400
2018-12-26,10729.849609375,263700
2018-12-27,10779.7998046875,456100
2018-12-28,10859.900390625,245500
2018-12-31,10862.5498046875,180900
2019-01-02,10792.5,309700
2019-01-03,10672.25,286200
2019-01-04,10727.349609375,296600
2019-01-07,10771.7998046875,269400
2019-01-08,10802.150390625,277700
2019-01-09,10855.150390625,333000
2019-01-10,10821.599609375,254400
2019-01-11,10794.9501953125,260800
2019-01-14,10737.599609375,298800
2019-01-15,10886.7998046875,310700
2019-01-16,10890.2998046875,276500
2019-01-17,10905.2001953125,271700
2019-01-18,10906.9501953125,323800
2019-01-21,10961.849609375,288800
2019-01-22,10922.75,300800
2019-01-23,10831.5,298900
2019-01-24,10849.7998046875,361100
2019-01-25,10780.5498046875,463400
2019-01-28,10661.5498046875,419700
2019-01-29,10652.2001953125,356900
2019-01-30,10651.7998046875,410100
2019-01-31,10830.9501953125,604800
2019-02-01,10893.650390625,482300
2019-02-04,10912.25,318300
2019-02-05,10934.349609375,268100
2019-02-06,11062.4501953125,298500
2019-02-07,11069.400390625,263500
2019-02-08,10943.599609375,352800
2019-02-11,10888.7998046875,286000
2019-02-12,10831.400390625,292300
2019-02-14,10746.0498046875,627000
2019-02-15,10724.400390625,521900
2019-02-18,10640.9501953125,345400
2019-02-19,10604.349609375,291500
2019-02-20,10735.4501953125,289200
2019-02-21,10789.849609375,279600
2019-02-22,10791.650390625,396800
2019-02-25,10880.099609375,385900
2019-02-26,10835.2998046875,415000
2019-02-27,10806.650390625,381100
2019-02-28,10792.5,644200
2019-03-01,10863.5,308500
2019-03-05,10987.4501953125,373200
2019-03-06,11053.0,372600
2019-03-07,11058.2001953125,321200
2019-03-08,11035.400390625,326600
2019-03-11,11168.0498046875,352200
2019-03-12,11301.2001953125,391300
2019-03-13,11341.7001953125,383000
2019-03-14,11343.25,294500
2019-03-15,11426.849609375,463700
2019-03-18,11462.2001953125,320300
2019-03-19,11532.400390625,326100
2019-03-20,11521.0498046875,366300
2019-03-22,11456.900390625,386200
2019-03-25,11354.25,294500
2019-03-26,11483.25,282600
2019-03-27,11445.0498046875,350400
2019-03-28,11570.0,527700
2019-04-01,11669.150390625,379600
2019-04-02,11713.2001953125,386100
2019-04-03,11643.9501953125,365800
2019-04-04,11598.0,349000
2019-04-05,11665.9501953125,266700
2019-04-08,11604.5,260900
2019-04-09,11671.9501953125,300500
2019-04-10,11584.2998046875,359900
2019-04-11,11596.7001953125,279800
2019-04-12,11643.4501953125,246000
2019-04-15,11690.349609375,290000
2019-04-16,11787.150390625,354300
2019-04-18,11752.7998046875,339700
2019-04-22,11594.4501953125,260400
2019-04-23,11575.9501953125,272500
2019-04-24,11726.150390625,335200
2019-04-25,11641.7998046875,604400
2019-04-26,11754.650390625,333500
2019-04-30,11748.150390625,532600
2019-05-02,11724.75,380300
2019-05-03,11712.25,305500
2019-05-06,11598.25,299000
2019-05-07,11497.900390625,337500
2019-05-08,11359.4501953125,372800
2019-05-09,11301.7998046875,373000
2019-05-10,11278.900390625,387300
2019-05-13,11148.2001953125,357600
2019-05-14,11222.0498046875,398100
2019-05-15,11157.0,414200
2019-05-16,11257.099609375,350700
2019-05-17,11407.150390625,412100
2019-05-20,11828.25,452100
2019-05-21,11709.099609375,381000
2019-05-22,11737.900390625,355900
2019-05-23,11657.0498046875,569000
2019-05-24,11844.099609375,374600
2019-05-27,11924.75,348400
2019-05-28,11928.75,598300
2019-05-29,11861.099609375,318100
2019-05-30,11945.900390625,421200
2019-05-31,11922.7998046875,438900
2019-06-03,12088.5498046875,315300
2019-06-04,12021.650390625,289200
2019-06-06,11843.75,415200
2019-06-07,11870.650390625,302500
2019-06-10,11922.7001953125,303300
2019-06-11,11965.599609375,332200
2019-06-12,11906.2001953125,283700
2019-06-13,11914.0498046875,447900
2019-06-14,11823.2998046875,390300
2019-06-17,11672.150390625,295500
2019-06-18,11691.5,365500
2019-06-19,11691.4501953125,446900
2019-06-20,11831.75,442000
2019-06-21,11724.099609375,468400
2019-06-24,11699.650390625,277600
2019-06-25,11796.4501953125,300500
2019-06-26,11847.5498046875,327900
2019-06-27,11841.5498046875,480200
2019-06-28,11788.849609375,303900
2019-07-01,11865.599609375,278400
2019-07-02,11910.2998046875,363200
2019-07-03,11916.75,340500
2019-07-04,11946.75,333600
2019-07-05,11811.150390625,530700
2019-07-08,11558.599609375,464000
2019-07-09,11555.900390625,442500
2019-07-10,11498.900390625,337600
2019-07-11,11582.900390625,317300
2019-07-12,11552.5,359400
2019-07-15,11588.349609375,368800
2019-07-16,11662.599609375,480200
2019-07-17,11687.5,464800
2019-07-18,11596.900390625,498300
2019-07-19,11419.25,446000
2019-07-22,11346.2001953125,516000
2019-07-23,11331.0498046875,458900
2019-07-24,11271.2998046875,413200
2019-07-25,11252.150390625,553700
2019-07-26,11284.2998046875,522700
2019-07-29,11189.2001953125,482900
2019-07-30,11085.400390625,479100
2019-07-31,11118.0,536700
2019-08-01,10980.0,499900
2019-08-02,10997.349609375,547400
2019-08-05,10862.599609375,506600
2019-08-06,10948.25,517900
2019-08-07,10855.5,548500
2019-08-08,11032.4501953125,482500
2019-08-09,11109.650390625,538100
2019-08-13,10925.849609375,624600
2019-08-14,11029.400390625,511500
2019-08-16,11047.7998046875,470900
2019-08-19,11053.900390625,369500
2019-08-20,11017.0,444700
2019-08-21,10918.7001953125,557900
2019-08-22,10741.349609375,668200
2019-08-23,10829.349609375,667100
2019-08-26,11057.849609375,684100
2019-08-27,11105.349609375,685600
2019-08-28,11046.099609375,550000
2019-08-29,10948.2998046875,649900
2019-08-30,11023.25,628200
2019-09-03,10797.900390625,483000
2019-09-04,10844.650390625,508800
2019-09-05,10847.900390625,595700
2019-09-06,10946.2001953125,497200
2019-09-09,11003.0498046875,412500
2019-09-11,11035.7001953125,687100
2019-09-12,10982.7998046875,551400
2019-09-13,11075.900390625,624300
2019-09-16,11003.5,434500
2019-09-17,10817.599609375,482000
2019-09-18,10840.650390625,519200
2019-09-19,10704.7998046875,642600
2019-09-20,11274.2001953125,1356800
2019-09-23,11600.2001953125,882800
2019-09-24,11588.2001953125,651700
2019-09-25,11440.2001953125,629100
2019-09-26,11571.2001953125,844500
2019-09-27,11512.400390625,650000
2019-09-30,11474.4501953125,756800
2019-10-01,11359.900390625,1305400
2019-10-03,11314.0,1017500
2019-10-04,11174.75,928500
2019-10-07,11126.400390625,733200
2019-10-09,11313.2998046875,741100
2019-10-10,11234.5498046875,562000
2019-10-11,11305.0498046875,737800
2019-10-14,11341.150390625,587600
2019-10-15,11428.2998046875,527400
2019-10-16,11464.0,533500
2019-10-17,11586.349609375,797600
2019-10-18,11661.849609375,853400
2019-10-22,11588.349609375,867600
2019-10-23,11604.099609375,664200
2019-10-24,11582.599609375,700500
2019-10-25,11583.900390625,812000
2019-10-29,11786.849609375,951700
2019-10-30,11844.099609375,725200
2019-10-31,11877.4501953125,1414800
2019-11-01,11890.599609375,855300
2019-11-04,11941.2998046875,823100
2019-11-05,11917.2001953125,632000
2019-11-06,11966.0498046875,603400
2019-11-07,12012.0498046875,563000
2019-11-08,11908.150390625,789300
2019-11-11,11913.4501953125,549000
2019-11-13,11840.4501953125,659000
2019-11-14,11872.099609375,559500
2019-11-15,11895.4501953125,580200
2019-11-18,11884.5,514400
2019-11-19,11940.099609375,613900
2019-11-20,11999.099609375,646700
2019-11-21,11968.400390625,557700
2019-11-22,11914.400390625,486800
2019-11-25,12073.75,534300
2019-11-26,12037.7001953125,1201300
2019-11-27,12100.7001953125,584200
2019-11-28,12151.150390625,620500
2019-11-29,12056.0498046875,804400
2019-12-02,12048.2001953125,720900
2019-12-03,11994.2001953125,605800
2019-12-04,12043.2001953125,747200
2019-12-05,12018.400390625,562200
2019-12-06,11921.5,609200
2019-12-09,11937.5,599100
2019-12-10,11856.7998046875,650200
2019-12-11,11910.150390625,997700
2019-12-12,11971.7998046875,752600
2019-12-13,12086.7001953125,597700
2019-12-16,12053.9501953125,437700
2019-12-17,12165.0,499600
2019-12-18,12221.650390625,518900
2019-12-19,12259.7001953125,623100
2019-12-20,12271.7998046875,810700
2019-12-23,12262.75,604800
2019-12-24,12214.5498046875,470300
2019-12-26,12126.5498046875,520300
2019-12-27,12245.7998046875,383800
2019-12-30,12255.849609375,411100
2019-12-31,12168.4501953125,426900
2020-01-01,12182.5,304100
2020-01-02,12282.2001953125,407700
2020-01-03,12226.650390625,428800
2020-01-06,11993.0498046875,396500
2020-01-07,12052.9501953125,447800
2020-01-08,12025.349609375,446000
2020-01-09,12215.900390625,477500
2020-01-10,12256.7998046875,660600
2020-01-13,12329.5498046875,501000
2020-01-14,12362.2998046875,616300
2020-01-15,12343.2998046875,684400
2020-01-16,12355.5,395700
2020-01-17,12352.349609375,502100
2020-01-20,12224.5498046875,491600
2020-01-21,12169.849609375,400
2020-01-22,12106.900390625,500
2020-01-23,12180.349609375,867700
2020-01-24,12248.25,593200
2020-01-27,12119.0,441200
2020-01-28,12055.7998046875,478500
2020-01-29,12129.5,514400
2020-01-30,12035.7998046875,538100
2020-01-31,11962.099609375,771300
2020-02-03,11707.900390625,669800
2020-02-04,11979.650390625,560400
2020-02-05,12089.150390625,758000
2020-02-06,12137.9501953125,565100
2020-02-07,12098.349609375,473500
2020-02-10,12031.5,524700
2020-02-11,12107.900390625,480000
2020-02-12,12201.2001953125,411700
2020-02-13,12174.650390625,501200
2020-02-14,12113.4501953125,622800
2020-02-17,12045.7998046875,0
2020-02-18,11992.5,676900
2020-02-19,12125.900390625,513600
2020-02-20,12080.849609375,502600
2020-02-24,11829.400390625,490800
2020-02-25,11797.900390625,461000
2020-02-26,11678.5,567600
2020-02-27,11633.2998046875,608600
2020-02-28,11201.75,809900
2020-03-02,11132.75,680800
2020-03-03,11303.2998046875,696500
2020-03-04,11251.0,797700
2020-03-05,11269.0,1352500
2020-03-06,10989.4501953125,1811000
2020-03-09,10451.4501953125,1565500
2020-03-11,10458.400390625,1218500
2020-03-12,9590.150390625,1343500
2020-03-13,9955.2001953125,1388000
2020-03-16,9197.400390625,897700
2020-03-17,8967.0498046875,935600
2020-03-18,8468.7998046875,1516600
2020-03-19,8263.4501953125,925700
2020-03-20,8745.4501953125,1071500
2020-03-23,7610.25,653500
2020-03-24,7801.0498046875,738400
2020-03-25,8317.849609375,736900
2020-03-26,8641.4501953125,865600
2020-03-27,8660.25,801500
2020-03-30,8281.099609375,593300
2020-03-31,8597.75,712700
2020-04-01,8253.7998046875,506300
2020-04-03,8083.7998046875,697000
2020-04-07,8792.2001953125,814200
2020-04-08,8748.75,896500
2020-04-09,9111.900390625,742100
2020-04-13,8993.849609375,644000
2020-04-15,8925.2998046875,879100
2020-04-16,8992.7998046875,719400
2020-04-17,9266.75,684200
2020-04-20,9261.849609375,726400
2020-04-21,8981.4501953125,655100
2020-04-22,9187.2998046875,734400
2020-04-23,9313.900390625,666700
2020-04-24,9154.400390625,659400
2020-04-27,9282.2998046875,512800
2020-04-28,9380.900390625,614500
2020-04-29,9553.349609375,653000
2020-04-30,9859.900390625,931200
2020-05-04,9293.5,687500
2020-05-05,9205.599609375,725200
2020-05-06,9270.900390625,722200
2020-05-07,9199.0498046875,708700
2020-05-08,9251.5,609100
2020-05-11,9239.2001953125,704600
2020-05-12,9196.5498046875,805500
2020-05-13,9383.5498046875,846400
2020-05-14,9142.75,602600
2020-05-15,9136.849609375,575900
2020-05-18,8823.25,773000
2020-05-19,8879.099609375,762200
2020-05-20,9066.5498046875,622300
2020-05-21,9106.25,631500
2020-05-22,9039.25,675800
2020-05-26,9029.0498046875,655000
2020-05-27,9314.9501953125,763500
2020-05-28,9490.099609375,837900
2020-05-29,9580.2998046875,967000
2020-06-01,9826.150390625,794200
2020-06-02,9979.099609375,770200
2020-06-03,10061.5498046875,794700
2020-06-04,10029.099609375,775100
2020-06-05,10142.150390625,987100
2020-06-08,10167.4501953125,936500
2020-06-09,10046.650390625,754200
2020-06-10,10116.150390625,632400
2020-06-11,9902.0,715500
2020-06-12,9972.900390625,796300
2020-06-15,9813.7001953125,716100
2020-06-16,9914.0,899900
2020-06-17,9881.150390625,685400
2020-06-18,10091.650390625,622900
2020-06-19,10244.400390625,892100
2020-06-22,10311.2001953125,685400
2020-06-23,10471.0,669200
2020-06-24,10305.2998046875,854800
2020-06-25,10288.900390625,994200
2020-06-26,10383.0,671900
2020-06-29,10312.400390625,574500
2020-06-30,10302.099609375,556200
2020-07-01,10430.0498046875,573600
2020-07-02,10551.7001953125,597400
2020-07-03,10607.349609375,525200
2020-07-06,10763.650390625,571200
2020-07-07,10799.650390625,636800
2020-07-08,10705.75,767900
2020-07-09,10813.4501953125,618700
2020-07-10,10768.0498046875,590700
2020-07-13,10802.7001953125,554100
2020-07-14,10607.349609375,532400
2020-07-15,10618.2001953125,715900
2020-07-16,10739.9501953125,694400
2020-07-17,10901.7001953125,676900
2020-07-20,11022.2001953125,554300
2020-07-21,11162.25,772000
2020-07-22,11132.599609375,765100
2020-07-23,11215.4501953125,621600
2020-07-24,11194.150390625,678900
2020-07-27,11131.7998046875,588100
2020-07-28,11300.5498046875,683900
2020-07-29,11202.849609375,600700
2020-07-30,11102.150390625,677800
2020-07-31,11073.4501953125,642600
2020-08-03,10891.599609375,680900
2020-08-04,11095.25,625700
2020-08-05,11101.650390625,667600
2020-08-06,11200.150390625,600400
2020-08-07,11214.0498046875,452600
2020-08-10,11270.150390625,492000
2020-08-11,11322.5,586100
2020-08-12,11308.400390625,609900
2020-08-13,11300.4501953125,562400
2020-08-14,11178.400390625,645100
2020-08-17,11247.099609375,634000
2020-08-18,11385.349609375,579200
2020-08-19,11408.400390625,626200
2020-08-20,11312.2001953125,791600
2020-08-21,11371.599609375,668700
2020-08-24,11466.4501953125,532900
2020-08-25,11472.25,638200
2020-08-26,11549.599609375,743400
2020-08-27,11559.25,719800
2020-08-28,11647.599609375,807000
2020-08-31,11387.5,1371800
2020-09-01,11470.25,783800
2020-09-02,11535.0,593500
2020-09-03,11527.4501953125,607100
2020-09-04,11333.849609375,681300
2020-09-07,11355.0498046875,560300
2020-09-08,11317.349609375,572200
2020-09-09,11278.0,728900
2020-09-10,11449.25,679400
2020-09-11,11464.4501953125,554800
2020-09-14,11440.0498046875,642300
2020-09-15,11521.7998046875,506700
2020-09-16,11604.5498046875,527800
2020-09-17,11516.099609375,0
2020-09-18,11504.9501953125,764200
2020-09-21,11250.5498046875,602900
2020-09-22,11153.650390625,672200
2020-09-23,11131.849609375,714900
2020-09-24,10805.5498046875,706100
2020-09-25,11050.25,559600
2020-09-28,11227.5498046875,472800
2020-09-29,11222.400390625,498300
2020-09-30,11247.5498046875,499300
2020-10-01,11416.9501953125,447700
2020-10-05,11503.349609375,530600
2020-10-06,11662.400390625,561400
2020-10-07,11738.849609375,513400
2020-10-08,11834.599609375,608800
2020-10-09,11914.2001953125,611100
2020-10-12,11930.9501953125,522600
2020-10-13,11934.5,458300
2020-10-14,11971.0498046875,569200
2020-10-15,11680.349609375,608900
2020-10-16,11762.4501953125,555800
2020-10-19,11873.0498046875,541400
2020-10-20,11896.7998046875,453600
2020-10-21,11937.650390625,623700
2020-10-22,11896.4501953125,544900
2020-10-23,11930.349609375,502300
2020-10-26,11767.75,519800
2020-10-27,11889.400390625,616300
2020-10-28,11729.599609375,704000
2020-10-29,11670.7998046875,555000
2020-10-30,11642.400390625,553700
2020-11-02,11669.150390625,568400
2020-11-03,11813.5,674300
2020-11-04,11908.5,667300
2020-11-05,12120.2998046875,632500
2020-11-06,12263.5498046875,576800
2020-11-09,12461.0498046875,553400
2020-11-10,12631.099609375,847500
2020-11-11,12749.150390625,880500
2020-11-12,12690.7998046875,622000
2020-11-13,12719.9501953125,513900
2020-11-17,12874.2001953125,707700
2020-11-18,12938.25,731300
2020-11-19,12771.7001953125,768800
2020-11-20,12859.0498046875,664000
2020-11-23,12926.4501953125,633100
2020-11-24,13055.150390625,571900
2020-11-25,12858.400390625,679000
2020-11-26,12987.0,549800
2020-11-27,12968.9501953125,1162400
2020-12-01,13109.0498046875,583600
2020-12-02,13113.75,717700
2020-12-03,13133.900390625,713700
2020-12-04,13258.5498046875,640500
2020-12-07,13355.75,591700
2020-12-08,13392.9501953125,543200
2020-12-09,13529.099609375,502600
2020-12-10,13478.2998046875,553400
2020-12-11,13513.849609375,787700
2020-12-14,13558.150390625,558400
2020-12-15,13567.849609375,497600
2020-12-16,13682.7001953125,462200
2020-12-17,13740.7001953125,416000
2020-12-18,13760.5498046875,519400
2020-12-21,13328.400390625,687300
2020-12-22,13466.2998046875,696200
2020-12-23,13601.099609375,458700
2020-12-24,13749.25,471400
2020-12-28,13873.2001953125,403600
2020-12-29,13932.599609375,439600
2020-12-30,13981.9501953125,380700
2020-12-31,13981.75,452400
2021-01-01,14018.5,358100
2021-01-04,14132.900390625,495000
2021-01-05,14199.5,492500
2021-01-06,14146.25,632300
2021-01-07,14137.349609375,559200
2021-01-08,14347.25,613500
2021-01-11,14484.75,672900
2021-01-12,14563.4501953125,929600
2021-01-13,14564.849609375,874000
2021-01-14,14595.599609375,620200
2021-01-15,14433.7001953125,789600
2021-01-18,14281.2998046875,762000
2021-01-19,14521.150390625,546100
2021-01-20,14644.7001953125,623100
2021-01-21,14590.349609375,704600
2021-01-22,14371.900390625,776800
2021-01-25,14238.900390625,618600
2021-01-27,13967.5,660700
2021-01-28,13817.5498046875,637900
2021-01-29,13634.599609375,753200
2021-02-01,14281.2001953125,870500
2021-02-02,14647.849609375,915000
2021-02-03,14789.9501953125,869500
2021-02-04,14895.650390625,884700
2021-02-05,14924.25,935600
2021-02-08,15115.7998046875,671200
2021-02-09,15109.2998046875,713300
2021-02-10,15106.5,624800
2021-02-11,15173.2998046875,500100
2021-02-12,15163.2998046875,571800
2021-02-15,15314.7001953125,456000
2021-02-16,15313.4501953125,648500
2021-02-17,15208.900390625,504800
2021-02-18,15118.9501953125,770600
2021-02-19,14981.75,712200
2021-02-22,14675.7001953125,609900
2021-02-23,14707.7998046875,744100
2021-02-24,14982.0,403800
2021-02-25,15097.349609375,803900
2021-02-26,14529.150390625,1103600
2021-03-01,14761.5498046875,507300
2021-03-02,14919.099609375,621700
2021-03-03,15245.599609375,544200
2021-03-04,15080.75,534900
2021-03-05,14938.099609375,640700
2021-03-08,14956.2001953125,0
2021-03-09,15098.400390625,675300
2021-03-10,15174.7998046875,404600
2021-03-12,15030.9501953125,493200
2021-03-15,14929.5,467500
2021-03-16,14910.4501953125,100
2021-03-17,14721.2998046875,100
2021-03-18,14557.849609375,542200
2021-03-19,14744.0,919200
2021-03-22,14736.400390625,459000
2021-03-23,14814.75,474200
2021-03-24,14549.400390625,456400
2021-03-25,14324.900390625,606800
2021-03-26,14507.2998046875,481000
2021-03-30,14845.099609375,594500
2021-03-31,14690.7001953125,463900
2021-04-01,14867.349609375,445000
2021-04-05,14637.7998046875,509700
2021-04-06,14683.5,475300
2021-04-07,14819.0498046875,0
2021-04-08,14873.7998046875,514800
2021-04-09,14834.849609375,504100
2021-04-12,14310.7998046875,650200
2021-04-13,14504.7998046875,605100
2021-04-15,14581.4501953125,568000
2021-04-16,14617.849609375,577200
2021-04-19,14359.4501953125,512300
2021-04-20,14296.400390625,467400
2021-04-22,14406.150390625,524600
2021-04-23,14341.349609375,498100
2021-04-26,14485.0,452700
2021-04-27,14653.0498046875,451800
2021-04-28,14864.5498046875,457000
2021-04-29,14894.900390625,517500
2021-04-30,14631.099609375,613900
2021-05-03,14634.150390625,448900
2021-05-04,14496.5,503400
2021-05-05,14617.849609375,455900
2021-05-06,14724.7998046875,467800
2021-05-07,14823.150390625,488000
2021-05-10,14942.349609375,522000
2021-05-11,14850.75,647400
2021-05-12,14696.5,643800
2021-05-14,14677.7998046875,620700
2021-05-17,14923.150390625,546400
2021-05-18,15108.099609375,583900
2021-05-19,15030.150390625,569100
2021-05-20,14906.0498046875,480300
2021-05-21,15175.2998046875,572900
2021-05-24,15197.7001953125,579800
2021-05-25,15208.4501953125,441500
2021-05-26,15301.4501953125,384000
2021-05-27,15337.849609375,0
2021-05-28,15435.650390625,468100
2021-05-31,15582.7998046875,436000
2021-06-01,15574.849609375,409600
2021-06-02,15576.2001953125,428600
2021-06-03,15690.349609375,410200
2021-06-04,15670.25,414200
2021-06-07,15751.650390625,394000
2021-06-08,15740.099609375,378200
2021-06-09,15635.349609375,457900
2021-06-10,15737.75,298300
2021-06-11,15799.349609375,363000
2021-06-14,15811.849609375,392900
2021-06-15,15869.25,323300
2021-06-16,15767.5498046875,340200
2021-06-17,15691.400390625,357600
2021-06-18,15683.349609375,640800
2021-06-21,15746.5,351500
2021-06-22,15772.75,322200
2021-06-23,15686.9501953125,287500
2021-06-24,15790.4501953125,316700
2021-06-25,15860.349609375,314600
2021-06-28,15814.7001953125,255100
2021-06-29,15748.4501953125,360300
2021-06-30,15721.5,262400
2021-07-01,15680.0,224900
2021-07-02,15722.2001953125,254800
2021-07-05,15834.349609375,207000
2021-07-06,15818.25,391400
2021-07-07,15879.650390625,329300
2021-07-08,15727.900390625,307900
2021-07-09,15689.7998046875,243200
2021-07-12,15692.599609375,216300
2021-07-13,15812.349609375,246700
2021-07-14,15853.9501953125,0
2021-07-15,15924.2001953125,284900
2021-07-16,15923.400390625,276300
2021-07-19,15752.400390625,242100
2021-07-20,15632.099609375,274300
2021-07-22,15824.0498046875,265300
2021-07-23,15856.0498046875,294100
2021-07-26,15824.4501953125,267100
2021-07-27,15746.4501953125,311000
2021-07-28,15709.400390625,318600
2021-07-29,15778.4501953125,401600
2021-07-30,15763.0498046875,400000
2021-08-02,15885.150390625,244800
2021-08-03,16130.75,341300
2021-08-04,16258.7998046875,427300
2021-08-05,16294.599609375,418200
2021-08-06,16238.2001953125,320100
2021-08-09,16258.25,240500
2021-08-10,16280.099609375,288000
2021-08-11,16282.25,277900
2021-08-12,16364.400390625,280200
2021-08-13,16529.099609375,321900
