Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change,regime
2020-08-06,0.0088334248392406,0.0105547392615954,0.012840105937655,0.0017568229106588,711.4349934895836,-0.1060930920283731,0
2020-08-07,0.0012402330418245,0.0104626141454202,0.0122681161401873,0.0020292020422919,699.2133300781243,-0.2825873665598698,0
2020-08-10,0.004990233307851,0.010480730709514,0.0122581607736948,0.0021180775664798,687.0308268229182,0.083469983292871,0
2020-08-11,0.0046342241532836,0.0093256850290213,0.0111722958784219,0.0032622388108884,681.1341796875004,0.1750117069900753,0
2020-08-12,-0.0012460495124746,0.0093680592577831,0.0111901844335763,0.0031488159309287,675.1558430989589,0.0398045858200271,0
2020-08-13,-0.0007032817179241,0.0091962977093866,0.0109840740407232,0.0025436056727913,665.9491699218743,-0.0810816688059555,0
2020-08-14,-0.0108591854891072,0.0091746871880524,0.0111424612634676,0.0012532310718051,645.2483398437507,0.1371920030417408,0
2020-08-17,0.0061269031823474,0.0089649458717352,0.011056659412521,0.0010099422183805,619.6958170572925,-0.0173563891009701,0
2020-08-18,0.0122171240273108,0.0089374788002375,0.0110932320289889,0.0009894928701571,591.5791341145832,-0.0904011133657193,0
2020-08-19,0.0020225534725844,0.008898093625234,0.0104993826295333,0.0012236127308847,570.4783365885414,0.0780219678207987,0
2020-08-20,-0.0084681538079335,0.0090243361160247,0.0104147447799245,0.0004294748594218,544.9474934895843,0.2343864048361054,0
2020-08-21,0.0052371781043135,0.0090683651086472,0.0103840751417578,0.0007863814698384,523.9649576822903,-0.1687206846684778,0
2020-08-24,0.0083064125099262,0.0090866311960163,0.0099841878811883,0.001480976874199,513.3591471354175,-0.2270017397571963,0
2020-08-25,0.0005056785922225,0.0085074409786208,0.0098430090238593,0.0007539847996376,497.0583170572918,0.1803179245414066,0
2020-08-26,0.0067196947024521,0.0083028884520613,0.0098295883524713,0.0015241297582045,489.5949869791657,0.1525825440190086,0
2020-08-27,0.0008352117348219,0.0079274812413791,0.0098048087292197,0.0020173581903182,486.9474609374993,-0.0322608622182214,0
2020-08-28,0.0076141344216117,0.0079437496826417,0.0097607406281975,0.0025274873873571,490.56411132812536,0.1143502726250184,0
2020-08-31,-0.0225838540823065,0.0087763056367468,0.0102759187511802,0.0022262224257478,495.0249674479164,0.5305553567952722,0
2020-09-01,0.0072404643072113,0.0080018532070997,0.010135527644515,0.0016619819045106,490.0483072916668,-0.5597251392996899,0
2020-09-02,0.0056291647324288,0.0080454228648142,0.0101269299010436,0.0019146055259842,488.0682942708336,-0.2781166717158083,0
2020-09-03,-0.000654727047062,0.0078942947762438,0.0096510575302256,0.0014401979316691,477.34244791666606,0.0226563080866656,0
2020-09-04,-0.0169373758997622,0.00890077427413,0.009952178467445,0.0005313174845897,460.6499511718757,0.1153092156432341,0
2020-09-07,0.0018687730149809,0.0088456696279208,0.0096605789363951,0.0003752444699462,439.2057617187493,-0.1955303832083836,0
2020-09-08,-0.0033256497797895,0.0088230000948873,0.0096344419480442,-2.274922670738289e-05,415.55908203125,0.0210162260447711,0
2020-09-09,-0.0034829865290936,0.008853449720313,0.0096360595196214,-0.0001345960775383,390.7582356770836,0.2420479677721574,0
2020-09-10,0.0150703002864904,0.0094804870035714,0.0094662820888134,0.0006540830226823,375.5715657552082,-0.0703264926616837,0
2020-09-11,0.0013267344350831,0.0090849364002957,0.0093133664983677,0.0012633790188919,369.53989257812464,-0.202602367285807,0
2020-09-14,-0.0021306206077892,0.0090397989898795,0.0093073806787571,0.000850502829385,360.3732421874993,0.1464477958230703,0
2020-09-15,0.007120536611649,0.0087703322741485,0.0091620700553396,0.0005956734586019,349.6824218750007,-0.2371363717818826,0
2020-09-16,0.0071563696439827,0.0088886230661178,0.0088937995107091,0.0008523642671718,337.8357259114582,0.0407983115873596,0
2020-09-21,-0.0223603955336918,0.0099708573047525,0.0093907674283217,-0.0009504199116621,289.11489257812354,-0.2370781895174397,2
2020-09-22,-0.0086501653643637,0.0101097042897523,0.009476161371753,-0.0014082121094914,258.9923990885418,0.1088045697956454,2
2020-09-23,-0.0019564998051874,0.0099270768167711,0.0093735822096308,-0.0018420218348734,226.4082356770832,0.0615867574818007,2
2020-09-24,-0.0297504608662972,0.011691943806598,0.0100809086507993,-0.0033713054649293,184.4923990885418,-0.0123858022505049,2
2020-09-25,0.0223931791940379,0.0128340362063627,0.0104566700598857,-0.002632353226308,147.24324544270712,-0.232534627730975,2
2020-09-28,0.0159175097829387,0.0125686629985663,0.0104871090687152,-0.0007072850330457,131.51407877604288,-0.1685497766994377,2
2020-09-29,-0.0004587461538228,0.0124295608208221,0.0104823909383034,-0.0010922455560975,112.07576497395894,0.0525298391954704,2
2020-09-30,0.0022384940193966,0.0123559644647532,0.0104115738812214,-0.0012617790917491,88.67325846354288,0.0020048122192046,2
2020-10-01,0.0149488005669281,0.0128779047335798,0.0105045495434649,-0.0004816027110496,73.08992513020712,-0.1090837522596437,2
2020-10-05,0.0075391529809943,0.0123853759340912,0.010517105539299,0.0007422237329882,69.30992838541715,0.1698850764567195,2
2020-10-06,0.013731761801546,0.0127216675180344,0.0106398638226584,0.0013353731723164,70.34912109375,0.0564252222241427,0
2020-10-07,0.0065337954785306,0.0127225735786568,0.0103460188456906,0.0018283454352324,72.56578776041715,-0.089378395490742,0
2020-10-08,0.0081235907124039,0.0127322589158896,0.0103788257921168,0.0024086742973073,80.12244466145785,0.170434538110436,0
2020-10-09,0.0067035711010205,0.0124281666152782,0.0103228007348911,0.0019903378380338,83.79912109374891,0.0037708053533938,0
2020-10-12,0.0014048980594053,0.0124279592424449,0.0101758769795996,0.0019942460192499,89.9699544270843,-0.1564442588143577,0
2020-10-13,0.0002974848313881,0.0123973658847824,0.010100231481136,0.0021156512912088,99.48746744791606,-0.1312923615714337,0
2020-10-14,0.0030578533826602,0.0123442135063177,0.0099937562607164,0.0019125171297594,108.469970703125,0.2167078747006189,0
2020-10-15,-0.0245833094439902,0.0136099286705012,0.0105227834161952,0.0003255331753607,103.13079427083358,0.067422184398831,2
2020-10-16,0.0070043614485633,0.0135522610336004,0.0105185453710032,0.0010583124173588,106.33165690104032,-0.0912455333061251,0
2020-10-19,0.0093588387501093,0.0136672278511937,0.0105699735932184,0.0015746857471285,113.42164713541752,-0.0262501401282025,0
2020-10-20,0.0019983305148122,0.0124534780764818,0.0105354033441064,0.0027926220495537,132.98414713541752,-0.1769426247666585,0
2020-10-21,0.0034278639199247,0.0121587426130791,0.010380522943898,0.0033965235137681,161.56580403645785,0.3184537311185346,0
2020-10-22,-0.0034572511936285,0.0121980847785754,0.0103203808838637,0.003321485944346,188.23582356770748,-0.1350671919430243,0
2020-10-23,0.002845488039808,0.0094044230549852,0.0102383001516309,0.0049512833896513,230.67249348958285,-0.0814047408330536,0
2020-10-26,-0.0137228017193982,0.0093462736973438,0.0104076212845527,0.0031454843439795,254.975830078125,0.0342465714513908,0
2020-10-27,0.0102845406889033,0.0090203243702017,0.0102146123599354,0.0028638358892777,271.43834635416715,0.1702897357608076,0
2020-10-28,-0.0135317515260312,0.0097202700442135,0.0101450670706483,0.0022101856206673,286.2258138020825,0.1330444981898449,0
2020-10-29,-0.0050255491286022,0.0098539494747559,0.0101740812107093,0.0018469834632674,297.90249023437536,-0.2378102424116079,0
2020-10-30,-0.0024363388871728,0.009393399614449,0.0101278060364373,0.0009777264905623,301.8041666666668,-0.0023450899175129,0
2020-11-02,0.0022950006194009,0.0092730254157434,0.0101297711751702,0.0007155188724826,302.5091959635429,0.0262023723940241,0
2020-11-03,0.0122943045330826,0.0091718487778615,0.0102260853109716,0.0006436460090595,301.0083496093739,0.1708497195175907,0
2020-11-04,0.0080094855297475,0.0092274939235979,0.010256857875152,0.0007174305116203,299.7242024739571,-0.0104353958309753,0
2020-11-05,0.0176292858444438,0.009852672541451,0.0104788223341028,0.0011927152682223,300.4775553385425,-0.0535594993078855,0
2020-11-06,0.0117497155151759,0.0100635755692028,0.0105643569357106,0.0014450224889301,301.8933756510414,-0.0921846346309359,0
2020-11-09,0.0159763315871394,0.0105749866539402,0.010606114245901,0.0021735941653168,307.02086588541715,-0.0414145186179137,0
2020-11-10,0.0135542320664769,0.0108627528190093,0.0107002738607321,0.0028364315270712,318.7841796875,0.4262097719017798,0
2020-11-11,0.0093026374903675,0.0109587780312478,0.0106593394451964,0.0031486707324566,334.9591959635418,0.0381990886816554,0
2020-11-12,-0.0045873272404132,0.009039656717225,0.0106920068772328,0.0041484698426354,364.1083821614593,-0.3475498351970814,0
2020-11-13,0.0022943363271255,0.0090226759805108,0.0106071840324776,0.0039129685865635,388.52088216145967,-0.1909113987409955,0
2020-11-17,0.0120536814263418,0.00912779315574,0.0106791952053334,0.0040477107203752,413.5350585937485,0.3199915810835551,0
2020-11-18,0.0049627164920273,0.009116824952597,0.0106547877310226,0.0041959300192359,441.07757161458176,0.0328034971951664,0
2020-11-19,-0.0129562393724881,0.0098925769469741,0.0108274005266867,0.0033767248546153,461.12255859375,0.0500070853791773,0
2020-11-20,0.0068160274319264,0.0097851849760336,0.0108281512841809,0.003890388785893,487.42836914062536,-0.1465487081796488,0
2020-11-23,0.0052277864790618,0.0097862957429913,0.01083643286829,0.0040095037078557,514.4467285156243,-0.0476537619263529,0
2020-11-24,0.0099071069585315,0.0089209644927792,0.010861073475903,0.0051909991417522,555.3575683593754,-0.1016642366288103,0
2020-11-25,-0.0151853972050902,0.0099178361867634,0.0106176469152945,0.0039175022470525,579.2925618489571,0.1716569766374255,0
2020-11-26,0.0099515324761854,0.0090996409706912,0.0106459502903044,0.0050916664471634,616.8834147135422,-0.2110665518275507,0
2020-11-27,-0.0013908030691388,0.008921498697533,0.0106447452841828,0.0052734037501365,657.8917643229179,0.7486875365249279,0
2020-12-01,0.0107447624239941,0.0088081248491536,0.0106990079898531,0.0059324588156949,704.8642415364575,-0.6890262956074427,0
2020-12-02,0.0003584815807498,0.0088607021778122,0.0104051815175511,0.0058356328637623,747.4292154947907,0.2068358377873957,0
2020-12-03,0.0015354055912646,0.0087741205531257,0.010405575887724,0.0052976879166714,783.8017252604168,-0.0055889484590045,0
2020-12-04,0.0094459089596483,0.0088033168511362,0.0104165567958642,0.0053695090881665,818.9508789062511,-0.1082135846402327,0
2020-12-07,0.0073043911126538,0.008336921159019,0.0104021955825243,0.004853264351577,846.0942220052075,-0.0792493716541404,0
2020-12-08,0.0027814599606117,0.0081862872769046,0.0102770977955003,0.0044048515738488,870.1692382812507,-0.085522173438162,0
2020-12-09,0.0101144285625281,0.0078481399491196,0.0103209745292974,0.0041117564226182,889.1609049479175,-0.0776829511349945,0
2020-12-10,-0.0037619219695161,0.0077054823892383,0.0103362132068345,0.0032459487208185,897.5500813802082,0.0962864422433336,0
2020-12-11,0.0026340862816878,0.0075727424504582,0.010320148010971,0.0029125211603846,902.5842122395844,0.353036239356453,0
2020-12-14,0.0032728147749187,0.0073641204499538,0.0103036215378295,0.0033055282611512,913.3917317708328,-0.3440417552611159,0
2020-12-15,0.0007151234360649,0.0073839731224555,0.0102188967024955,0.0032265676165981,921.590869140624,-0.115279010023193,0
2020-12-16,0.0084292806418641,0.0071980684285897,0.0102332176839945,0.0030453475773742,925.7200358072914,-0.0737988435846893,0
2020-12-17,0.0042299704380164,0.0071896554887034,0.0096821299809853,0.0030087102746737,924.3400390624992,-0.105312437579017,0
2020-12-18,0.0014435425896574,0.0061530233112057,0.009557286915775,0.003728699372781,930.3341959635418,0.2219890389673847,0
2020-12-21,-0.0319086621563026,0.0100127394761325,0.0105751939646642,0.0017924648933695,917.192545572916,0.2800965788989114,0
2020-12-22,0.0102931274150866,0.0101670805971042,0.0097006074168739,0.0020457319401708,899.8391927083339,0.0128660972497789,0
2020-12-23,0.0099603894022997,0.0101692557123105,0.0094226662723044,0.0020483960623592,884.6224934895836,-0.4172405737742122,0
2020-12-24,0.010833634066335,0.0094901299145092,0.0093311746905535,0.0033493476259304,887.1366373697911,0.0273105888989044,0
2020-12-28,0.0089746583951646,0.0094568168462198,0.0093449144153497,0.0033005039218794,887.2666503906257,-0.1552827020225768,0
2020-12-29,0.0042724542962582,0.0093935280476085,0.0093438238885599,0.0035836667901493,890.6982910156257,0.0854409340500124,0
2020-12-30,0.0035358361641822,0.0092413589244613,0.0092236096663487,0.0032232204771587,891.5933105468757,-0.1438535591410146,0
2020-12-31,-1.4318227638304822e-05,0.0092478149896676,0.0092173953658182,0.0032045804867392,893.6866373697922,0.1725550808535136,0
2021-01-01,0.0026249780699946,0.009240670957924,0.0091143135874327,0.0032590591106757,898.6482910156246,-0.2337544672375784,0
2021-01-04,0.0081275544934744,0.0091988220888199,0.0091269027450739,0.003193141387367,902.4649739583328,0.3237454855643033,0
2021-01-05,0.0047013123578649,0.0091559058680747,0.0091056026351098,0.0030629874496276,905.237467447916,-0.0050633019565467,0
2021-01-06,-0.0037571814216639,0.0092823527733952,0.0091342966598477,0.0027360553805138,905.7016276041668,0.2498695044524239,0
2021-01-07,-0.0006293676223474,0.0091427095216192,0.0091435673306183,0.00219886557127,899.3408040364575,-0.122856774144967,0
2021-01-08,0.0147380825344641,0.0094389508676289,0.0092650734279169,0.0031238657964691,902.5758138020828,0.0926730732313656,0
2021-01-11,0.0095380856285503,0.0095457379519008,0.0093026384661834,0.0034690657638122,909.225830078125,0.0924164660433062,0
2021-01-12,0.0054186068221036,0.0095554699754771,0.008562045549712,0.0035763553661714,911.4391438802086,0.3231576559033744,0
2021-01-13,9.608621670051524e-05,0.0095662223403455,0.0085629889868932,0.0035454035052032,914.5824869791668,-0.0616740104421112,0
2021-01-14,0.0021090217895653,0.0095005629760685,0.0085308897613804,0.0032293905625883,914.8516276041664,-0.343038368989187,0
2021-01-15,-0.0111543229606527,0.0100236810940927,0.0087351257077558,0.0024601758926548,907.2199544270824,0.2414844814529232,0
2021-01-18,-0.010614788200058,0.0104419710947457,0.0089157635019419,0.001857259353169,894.1966308593746,-0.0355799324326255,0
2021-01-19,0.0166552587564137,0.0073719991459876,0.0090464788132734,0.0042854553988048,910.0891276041656,-0.3331444465285382,0
2021-01-20,0.0084722743367609,0.0073048383793778,0.0090705800066736,0.0041944127448886,923.769970703126,0.1319049103920682,0
2021-01-21,-0.0037181840918013,0.0073765636860486,0.008839173915959,0.0035104840701835,926.1891438802086,0.1229232463569609,0
2021-01-22,-0.015085386074712,0.0082476415282711,0.0091156546090984,0.0022145330631312,915.9466634114578,0.0975526510699779,0
2021-01-25,-0.0092972551902512,0.0084684462558639,0.0089998872523191,0.0013009373838604,892.4099934895821,-0.2277240567261458,0
2021-01-27,-0.0192444808915834,0.0095922365678584,0.009399322269342,0.0001250906244683,855.8766764322918,0.0658410187848707,0
2021-01-28,-0.0107936931679345,0.0098556126913765,0.0095420008198798,-0.0005913858421375,811.4041666666672,-0.0351183477879304,0
2021-01-29,-0.013328858232496,0.010256128529894,0.0097680427507867,-0.0012571128423804,761.2891601562496,0.1661492655350877,0
2021-02-01,0.0463333497197178,0.0147841232148784,0.0112213203404341,0.0009283057401057,733.2958333333318,0.1447369624252463,0
2021-02-02,0.0253495396757428,0.0156987651728052,0.0115662807994877,0.0017894049992191,713.3874674479157,0.0498563060672776,0
2021-02-03,0.009654368913945,0.0157859450236744,0.0114457787547151,0.0020370578270231,698.4158040364582,-0.0510057314811836,0
2021-02-04,0.0071213409820254,0.0157631895646384,0.0114035064796558,0.0025809839472076,692.0174804687485,0.0173302706950024,0
2021-02-05,0.0019181565175802,0.0157461661980622,0.0112811637067027,0.002708360154204,690.3091634114589,0.0559394302206836,0
