Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change,regime,regime_label,cum_return,rolling_max,drawdown,regime_change,regime_block,date,regime_start_date,regime_duration_days
2022-06-28,0.0011457767431705,0.0112780124194443,0.0125148307025313,-0.0022644727661967,-579.3125488281239,0.1776480958738356,2,Uncertain / Transition,1.8471026453356225,2.1532226063706577,-0.14216828307919938,False,162,2022-06-28,2022-04-29,61
2022-06-29,-0.0032291792019122,0.0112751193629609,0.012393232687125,-0.0022392633734717,-584.305908203125,0.5688173544534315,2,Uncertain / Transition,1.84114763995397,2.1532226063706577,-0.14493390766628747,False,162,2022-06-29,2022-04-29,62
2022-06-30,-0.0011937935294284,0.0110974479835246,0.0120103648727601,-0.0026164431629561,-588.8075683593761,-0.3742644358596153,2,Uncertain / Transition,1.838951001242088,2.1532226063706577,-0.14595407098121033,False,162,2022-06-30,2022-04-29,63
2022-07-01,-0.0017886549985601,0.0110989880270057,0.0120036288623396,-0.0025743004334997,-593.6642740885418,0.173843453229007,2,Uncertain / Transition,1.8356646922542619,2.1532226063706577,-0.1474802991464279,False,162,2022-07-01,2022-04-29,64
2022-07-04,0.0052742548822503,0.011233000360653,0.0120136493919322,-0.0022660981345451,-597.50265299479,-0.1794144982784623,2,Uncertain / Transition,1.8453720327104235,2.1532226063706577,-0.14297201448164645,False,162,2022-07-04,2022-04-29,67
2022-07-05,-0.0015483695040555,0.0111109818279745,0.0119729792372932,-0.0018790688559033,-597.2993001302093,-0.1798926981475717,2,Uncertain / Transition,1.842516925881924,2.1532226063706577,-0.14429798366850716,False,162,2022-07-05,2022-04-29,68
2022-07-06,0.0112546182245321,0.0114794674647011,0.0120230637206658,-0.0011329540280442,-585.712646484375,0.1262270466554403,2,Uncertain / Transition,1.8633708819879673,2.1532226063706577,-0.13461298591474802,False,162,2022-07-06,2022-04-29,69
2022-07-07,0.0089096826671292,0.0115424616214026,0.0120870255639795,-0.0010585756732185,-577.2717936197914,-0.0861291537299386,2,Uncertain / Transition,1.8800471048480674,2.1532226063706577,-0.12686821172801938,False,162,2022-07-07,2022-04-29,70
2022-07-08,0.0054213258871873,0.0109955290885124,0.0120872115758833,5.7984008383600135e-05,-554.5034505208332,0.0604912262316309,2,Uncertain / Transition,1.8902671309014227,2.1532226063706577,-0.12212182553315137,False,162,2022-07-08,2022-04-29,71
2022-07-11,-0.0002836061400529,0.0090159512500403,0.0120854898948401,0.0013805005773917,-511.4292968750015,-0.093923734746743,2,Uncertain / Transition,1.8897311155489742,2.1532226063706577,-0.12237076187204296,False,162,2022-07-11,2022-04-29,74
2022-07-12,-0.0097725714476848,0.0093183735590254,0.0119513332006696,0.0010261325755786,-476.5301106770821,-0.2043682005990711,2,Uncertain / Transition,1.871353527610507,2.1532226063706577,-0.13090568431066776,False,162,2022-07-12,2022-04-29,75
2022-07-13,-0.0057236413300785,0.0094091988912187,0.0118721100862308,0.0008670792083167,-446.2717773437489,0.1119066364607122,2,Uncertain / Transition,1.8606731656546773,2.1532226063706577,-0.1358658597817176,False,162,2022-07-13,2022-04-29,76
2022-07-14,-0.0017551946856914,0.0078672619272802,0.0117769389269365,0.0018470618829979,-397.4042317708336,-0.020351427666674,2,Uncertain / Transition,1.8574101864221064,2.1532226063706577,-0.13738125313812993,False,162,2022-07-14,2022-04-29,77
2022-07-15,0.0069120145803651,0.0078018668159871,0.0116376942516393,0.0024115557369081,-337.2292317708343,-0.105068927960761,2,Uncertain / Transition,1.8702931048813953,2.1532226063706577,-0.13139816601041138,False,162,2022-07-15,2022-04-29,78
2022-07-18,0.0141862024707188,0.008233441429527,0.0117090947661774,0.0029359973658631,-275.9209309895832,0.1011241496697447,0,Stable / Bull Market,1.897014551335963,2.1532226063706577,-0.11898818741576536,True,163,2022-07-18,2022-07-18,1
2022-07-19,0.0038045179061477,0.0073680448077152,0.011619138804558,0.0021947371650803,-230.610107421875,-0.0226525342282494,0,Stable / Bull Market,1.9042455236245484,2.1532226063706577,-0.11562997806611834,False,163,2022-07-19,2022-07-18,2
2022-07-20,0.0109734592658458,0.0064746834350224,0.0115510992173587,0.0034696217758545,-163.90009765624927,0.2450052590876414,0,Stable / Bull Market,1.9252567564221168,2.1532226063706577,-0.10587193784519398,False,163,2022-07-20,2022-07-18,3
2022-07-21,0.0050957145121648,0.006344446515733,0.0115158569218605,0.0032615342685325,-104.2509440104168,-0.1548541620933438,0,Stable / Bull Market,1.9350923536303402,2.1532226063706577,-0.10130408815834639,False,163,2022-07-21,2022-07-18,4
2022-07-22,0.0068537552301666,0.0062536613483755,0.0114396014714746,0.0031479862569541,-44.48095703125,-0.24377780510404,0,Stable / Bull Market,1.948400556457379,2.1532226063706577,-0.09512349039401662,False,163,2022-07-22,2022-07-18,5
2022-07-25,-0.0053042419636502,0.0063959071071352,0.011411582559855,0.0024616034784282,3.325732421875728,0.1020023427044352,0,Stable / Bull Market,1.9380931291745798,2.1532226063706577,-0.09991046748235993,False,163,2022-07-25,2022-07-18,8
2022-07-26,-0.0088873336833467,0.0068797136423046,0.0114618911367178,0.0019599479571023,44.76236979166606,-0.0152529172552687,0,Stable / Bull Market,1.9209449624362196,2.1532226063706577,-0.10787442192331023,False,163,2022-07-26,2022-07-18,9
2022-07-27,0.0095365595600848,0.006964604249176,0.0111415274379676,0.0025982348952021,87.49407552083358,-0.1170628339687894,0,Stable / Bull Market,1.9393517979215185,2.1532226063706577,-0.09932591633413461,False,163,2022-07-27,2022-07-18,10
2022-07-28,0.0171458965295262,0.0076159330992951,0.0113602434408278,0.0035152193981499,140.8457356770832,0.7089503753873125,0,Stable / Bull Market,1.9728904264690237,2.1532226063706577,-0.08374990090113861,False,163,2022-07-28,2022-07-18,11
2022-07-29,0.0134155614131158,0.0078148764378836,0.0112715137810486,0.0042754302187337,198.70574544270852,0.1474848772493292,0,Stable / Bull Market,1.999536193473617,2.1532226063706577,-0.07137506936920243,False,163,2022-07-29,2022-07-18,12
2022-08-01,0.0105397924018547,0.0079380226545961,0.0112984297830787,0.0045387070947139,256.637451171875,-0.133760724124209,0,Stable / Bull Market,2.0207223425337575,2.1532226063706577,-0.06153579450860152,False,163,2022-08-01,2022-07-18,15
2022-08-02,0.0003112792114048,0.0078735987891406,0.0112811139906733,0.0046316895304869,314.9441080729175,-0.13416818023992,0,Stable / Bull Market,2.0213514492998588,2.1532226063706577,-0.061243624639940486,False,163,2022-08-02,2022-07-18,16
2022-08-03,0.0024587830727669,0.0077285104513692,0.0112583214820612,0.0041918977728987,364.5107910156257,-0.1560509654418556,0,Stable / Bull Market,2.0263276291939505,2.1532226063706577,-0.058932586348140616,False,163,2022-08-03,2022-07-18,17
2022-08-04,-0.0003537741781412,0.0077084460161141,0.0108237118594146,0.0037287249306351,400.7324381510407,0.1299334772870013,0,Stable / Bull Market,2.0256108935910375,2.1532226063706577,-0.059265452815728495,False,163,2022-08-04,2022-07-18,18
2022-08-05,0.0008913297215996,0.0077226342996439,0.0108158883670265,0.0035022251223558,432.6549641927086,0.0891373206972439,0,Stable / Bull Market,2.02741718566621,2.1532226063706577,-0.0584265743505719,False,163,2022-08-05,2022-07-18,19
2022-08-08,0.0073075990121405,0.0077133157669918,0.0108372932607641,0.0038817853799654,470.0632812499989,-0.3238864181317615,0,Stable / Bull Market,2.042287002647453,2.1532226063706577,-0.05152073148172596,False,163,2022-08-08,2022-07-18,22
2022-08-10,0.000550509541612,0.0070700897060638,0.010357533376422,0.0043979394294303,522.6282877604153,0.1961681795685757,0,Stable / Bull Market,2.0434116106544375,2.1532226063706577,-0.050998440844586386,False,163,2022-08-10,2022-07-18,24
2022-08-11,0.0070609421403666,0.0066736327526419,0.0103793097527841,0.0050371686029525,583.6007649739568,-0.004808472159559,0,Stable / Bull Market,2.0578910809989712,2.1532226063706577,-0.04427388282550661,False,163,2022-08-11,2022-07-18,25
2022-08-12,0.0022145679837284,0.0065182054062921,0.0096922796562641,0.0052356567364235,640.0965983072929,-0.0237370923814892,0,Stable / Bull Market,2.062453470697415,2.1532226063706577,-0.04215501704500387,False,163,2022-08-12,2022-07-18,26
2022-08-18,0.000682437022927,0.0062546539147736,0.0090253178480878,0.004715121486696,807.6507812499985,0.0041769568988228,0,Stable / Bull Market,2.0638614456763658,2.1532226063706577,-0.04150112507174244,False,163,2022-08-18,2022-07-18,32
2022-08-19,-0.0110907513899549,0.0069947746373539,0.0091206044176166,0.003611910953906,840.6532714843743,0.1134369455647683,0,Stable / Bull Market,2.041098135916226,2.1532226063706577,-0.05207286516623647,False,163,2022-08-19,2022-07-18,33
2022-08-22,-0.0151921485542088,0.0081448132798708,0.0093258157048333,0.0025975178005873,862.9165852864571,-0.0274365632271551,0,Stable / Bull Market,2.010323825662009,2.1532226063706577,-0.06636507543895341,False,163,2022-08-22,2022-07-18,36
2022-08-23,0.004950408657946,0.0081034790638805,0.0092478428009305,0.0025023504719763,885.4016276041657,-0.0069783953814622,0,Stable / Bull Market,2.0203004238786137,2.1532226063706577,-0.06173174204040591,False,163,2022-08-23,2022-07-18,37
2022-08-24,0.0015603930328352,0.0078981987404046,0.0089578601760079,0.0028455822218005,918.3732747395808,-0.0862477267043325,0,Stable / Bull Market,2.0234553474044716,2.1532226063706577,-0.06026653193322817,False,163,2022-08-24,2022-07-18,38
2022-08-25,-0.0046971967955087,0.0076213124329959,0.008958642072736,0.0030550890661924,954.6716145833344,-0.1293960074733145,0,Stable / Bull Market,2.0139730669339846,2.1532226063706577,-0.06467029420213254,False,163,2022-08-25,2022-07-18,39
2022-08-26,0.0020780947938819,0.0074684151917008,0.008938907367164,0.0026821658278823,983.2574218749978,0.1468009114568259,0,Stable / Bull Market,2.018162645542429,2.1532226063706577,-0.06272456940988443,False,163,2022-08-26,2022-07-18,40
2022-08-29,-0.0141090551859436,0.0075521669285798,0.009120277274171,0.0011194182421088,991.0074544270828,-0.0848994437864862,0,Stable / Bull Market,1.9898882092304313,2.1532226063706577,-0.07585578781170842,False,163,2022-08-29,2022-07-18,43
2022-08-30,0.0254574554274316,0.0089371013716188,0.0096531392055068,0.0017215129428246,1001.4766601562516,0.2820517151506783,0,Stable / Bull Market,2.0411960117279,2.1532226063706577,-0.05202740966554439,False,163,2022-08-30,2022-07-18,44
2022-09-01,-0.0122657125065035,0.0092036597642109,0.0098042354676092,0.0005812376974067,995.3933268229156,-0.0511798357633578,0,Stable / Bull Market,2.016312209038683,2.1532226063706577,-0.06358394943788123,False,163,2022-09-01,2022-07-18,46
2022-09-02,-0.0001910688459375,0.0092051206292617,0.0097131065861377,0.0005561202945396,986.375,-0.1853732099754171,0,Stable / Bull Market,2.0159269913945694,2.1532226063706577,-0.06376285228005545,False,163,2022-09-02,2022-07-18,47
2022-09-05,0.0071780262893559,0.0093162750086965,0.0097237346270718,0.000792082455369,978.431673177085,-0.1069658265433859,0,Stable / Bull Market,2.030449427194682,2.1532226063706577,-0.057018340236969244,False,163,2022-09-05,2022-07-18,50
2022-09-06,-0.0005776199157346,0.0093178583843091,0.0096929358054271,0.0007808901684893,972.4866536458358,0.086866627767404,0,Stable / Bull Market,2.029276937826847,2.1532226063706577,-0.05756286794365672,False,163,2022-09-06,2022-07-18,51
2022-09-07,-0.0017686636555011,0.0093351668496322,0.0094076741260642,0.0006478904996343,960.1216634114572,0.3433299245238144,0,Stable / Bull Market,2.0256910015523313,2.1532226063706577,-0.059228249063057146,False,163,2022-09-07,2022-07-18,52
2022-09-08,0.0098439023835124,0.0094469564507257,0.0087129751074433,0.0007747056682029,940.0650227864608,-0.2355042968864772,0,Stable / Bull Market,2.0457301760494655,2.1532226063706577,-0.0499216523192532,False,163,2022-09-08,2022-07-18,53
2022-09-09,0.001942047795601,0.0094503420775175,0.0086911423432605,0.0008442825809024,919.9741699218756,-0.0345426089489789,0,Stable / Bull Market,2.04970694211326,2.1532226063706577,-0.04807476196429014,False,163,2022-09-09,2022-07-18,54
