Price,log_return,vol_20,vol_60,mean_return_20,ma_diff,volume_change
2022-10-25,-0.004204950452158822,0.009369277384162114,0.009566184335492488,0.0018461857901947679,-232.19667968750218,1.7203828063858273
2022-10-27,0.0045545202832827395,0.009370490647282638,0.009341141242501284,0.0021000711889098723,-209.1750651041657,0.25554835892434385
2022-10-28,0.0028066628790527496,0.00901329595101734,0.009197141119305495,0.002679788195209288,-173.24085286458285,-0.2611327372182443
2022-10-31,0.012592609626880552,0.009190127687729279,0.009238470961050594,0.003429679926807276,-124.73834635416642,-0.09563023101525009
2022-11-01,0.007367843877008389,0.008738270340354596,0.00927912204467657,0.002983456494318607,-85.5183268229157,0.4318167125266461
2022-11-02,-0.0034531529072475455,0.00813822186086716,0.00929206460968464,0.003419957793822434,-37.32164713541715,-0.25589765028259287
2022-11-03,-0.001668738878993079,0.006823736902019233,0.009296029092744426,0.0022037660864452553,-9.580045572914969,-0.24045758338162435
2022-11-04,0.0035638102334325083,0.006826026813033722,0.009303696934910196,0.0022158007749565898,17.693261718748545,0.22932161084113803
2022-11-07,0.0047164462855731094,0.006804201222293542,0.009278369822910637,0.002501124239990177,50.805761718751455,0.16132373999268515
2022-11-09,-0.0025193100341803654,0.006723678314936425,0.009287288454930856,0.002588294654740785,86.23492838541642,-0.024438515269731016
2022-11-10,-0.007119006002546902,0.005799759144299117,0.009300013300692751,0.002984594038042368,132.31402994791642,-0.18037033666269287
2022-11-11,0.01767602773148285,0.006582024255949512,0.009563183190172327,0.003457778842397059,182.75986328125146,0.3890874082666792
2022-11-14,-0.0011204729970374992,0.0062640080541417975,0.009526675553049218,0.0037217813671327703,240.1015625,-0.22777778668510837
2022-11-15,0.00404274135870096,0.0060877808088865976,0.009503861290990661,0.0034228927084328812,293.3341145833365,-0.18338383282001847
2022-11-16,0.000339553496785159,0.006052931827266417,0.009503804570013331,0.0030743304915310304,340.6740885416657,-0.13461379794853406
2022-11-17,-0.0035778894143715548,0.005991992921749421,0.009398548562804261,0.0023921135838583063,373.76412760416497,-0.08962640867721869
2022-11-18,-0.001978088841936149,0.0060688705331519675,0.009175819871863595,0.002220919528793256,399.9182942708321,-0.008514952524150198
2022-11-21,-0.008100449774708418,0.006487606217571086,0.009229352120325371,0.001668505768087276,420.0108072916664,0.07274170436847119
2022-11-22,0.004628601630860599,0.0065161785374688915,0.009243571942989692,0.001864786517998717,442.75156250000146,-0.18494426343033915
2022-11-23,0.0012626606067816233,0.00631172414131029,0.009217730402847034,0.001490470935333044,457.16321614583285,0.006171127578808083
2022-11-24,0.011801042862214367,0.006561369596530771,0.0093272936327208,0.0022907706010517033,483.13072916666715,0.13185213110480254
2022-11-25,0.0015488019469054911,0.006541181634711051,0.009118199535784523,0.002140484684232841,501.9232747395836,0.009270620189527342
2022-11-28,0.0026972005940332764,0.006540640667576361,0.008543754157212785,0.0021350115699818673,527.3299153645821,0.0029097983673436628
2022-11-29,0.0029746977400658824,0.006067766999291696,0.008375509072808762,0.0016541159756411337,539.70166015625,-0.055763574518454234
2022-11-30,0.007507383568474861,0.006074758874193903,0.008415956407793466,0.0016610929602144573,550.0341145833336,0.5707451990472674
2022-12-01,0.0028825767148602448,0.005958102181462177,0.008381748272957172,0.001977879441319846,567.4049804687493,-0.0614568546001631
2022-12-02,-0.006206617442539312,0.006186314256252418,0.008431608542470985,0.001750985513142535,582.2333333333336,-0.2449173508637704
2022-12-05,0.0002647887259970962,0.006179411774694498,0.008424561595810039,0.0015860344377707646,593.4841796875007,0.12544057394482686
2022-12-06,-0.0031223832280691255,0.006218879675359379,0.008359602074737888,0.0011940929620886528,601.4149739583336,-0.2807711949119339
2022-12-07,-0.004421663914122268,0.006292774636463906,0.00838483900207078,0.0010989752680915575,609.4708007812515,-0.08276296375223623
2022-12-08,0.0026284549446723396,0.005993130638058071,0.008362319602014692,0.0015863483154525196,627.3116536458328,0.011406024970404327
2022-12-09,-0.006077211303593385,0.004888634650325739,0.008357575256494498,0.00039868636369870796,627.5475260416679,0.06213178110700618
2022-12-12,2.977698935843848e-05,0.004876573005894434,0.008340703859293164,0.00045619886301850475,627.7241861979164,-0.10700949057542816
2022-12-13,0.005974908495510217,0.00496961571529662,0.008311740668794787,0.0005528072198589677,625.7775065104179,-0.03303052567648184
2022-12-14,0.002806718551028224,0.004994601405332636,0.007878821463314822,0.000676165472571121,619.48583984375,0.10322604312919365
2022-12-15,-0.01323817358829901,0.005825626755387051,0.008071071271684173,0.00019315126387474827,609.8250000000007,-0.12750562802085297
2022-12-16,-0.007954506384605002,0.006090133426920009,0.00803441561474547,-0.00010566961325869451,600.346647135415,0.4165089426322888
2022-12-19,0.008255783729645224,0.00605816478833267,0.008058768176731755,0.0007121420619589876,601.6699869791664,-0.5844074331571272
2022-12-20,-0.0019099433205291773,0.006011939432861178,0.008031771278578605,0.00038521481438949875,596.1333984374978,0.08776475376744675
2022-12-21,-0.01017935391694218,0.006452331751862723,0.00781069634755309,-0.00018688591179669145,578.1967122395836,0.10441332164905082
2022-12-22,-0.0039502948868902,0.005844775870109878,0.007433736620979419,-0.0009744527992519199,541.8417317708336,0.04227083782990625
2022-12-23,-0.01784137526808462,0.006914492807440288,0.007822090413970645,-0.0019439616600014254,493.2209309895843,0.12383971508315976
2022-12-26,0.01160206785899442,0.00749169259390422,0.007842905145964736,-0.0014987182967533684,446.5467447916635,-0.22596921015953966
2022-12-27,0.006512402811413872,0.007643106777462899,0.007859728939683685,-0.0013218330431859688,400.3558919270836,0.19292352315388062
2022-12-28,-0.0005406611691443354,0.007360424599231662,0.0076103097624968565,-0.0017242352800669284,351.4275716145821,-0.10003434023092517
2022-12-29,0.0037727060871833766,0.007392368705424768,0.007419155494541908,-0.0016797288114507717,298.6250651041664,0.3713679156638801
2022-12-30,-0.004722210041123311,0.0073518668755124545,0.006903700062327514,-0.0016055084413799717,255.2351236979157,-0.38121510588470464
2023-01-02,0.005076675205536103,0.007493663424141842,0.006918331482833747,-0.0013649141174030216,215.62757161458285,0.28807262117769794
2023-01-03,0.001927069632871597,0.007516362675066371,0.006915700386248875,-0.0011124414743559855,179.81927083333358,-0.20467017912232455
2023-01-04,-0.010453517612292944,0.00777277311722942,0.007038530669541973,-0.0014140341592645193,140.5759114583343,0.11953840194131683
2023-01-05,-0.0028194100932680756,0.0077189221990795216,0.00674410266741173,-0.0016864274111615403,92.90595703124927,0.1376153039994871
2023-01-06,-0.0074028372147649955,0.007764168481737407,0.006760824550985823,-0.0017527087067201207,48.78427734374782,-0.12494086310275929
2023-01-09,0.01344545509952314,0.008473400606449471,0.006891693941652335,-0.0010819248012118854,10.87255859375,0.07674333544226451
2023-01-10,-0.010387266093937284,0.008545778525225138,0.006943960898513109,-0.0019000335306842606,-35.96077473958212,0.09665241447300653
2023-01-11,-0.0010305082936186098,0.008477346360271339,0.006892508898989198,-0.0020918948729166022,-83.92249348958285,-0.08620946518902628
2023-01-12,-0.0020976741216788596,0.008062249890722191,0.00678600889895385,-0.0015348698995855947,-117.9450520833343,-0.13182889063436284
2023-01-13,0.0054949708747303715,0.008059515786335148,0.0068171527484947505,-0.0008623960366188262,-140.97089843749927,0.11944003686401299
2023-01-16,-0.0034447734977776498,0.007782715054001696,0.0068268857249321885,-0.0014474238979899697,-172.7658854166657,-0.21906151629423512
2023-01-17,0.008815596703469526,0.008111740113899061,0.006914553733236653,-0.0009111468967900346,-197.3158854166686,0.06068167501856125
2023-01-18,0.00618737497867869,0.00795150461281358,0.006870186488586158,-9.281045200899107e-05,-206.2467122395865,0.15486764254332147
2023-01-19,-0.0031703874707042848,0.00793348323282926,0.006859714266078247,-5.38150811996953e-05,-214.74671223958285,-0.07296590488806087
2023-01-20,-0.004438812272184146,0.006843023478143388,0.0068661117118504755,0.0006163130685953283,-208.54925130208358,-0.0025263171331110254
2023-01-23,0.005029606393094338,0.00643323166433589,0.006885994808729359,0.0002876899953003243,-208.880859375,-0.1581637805769766
2023-01-24,-1.379810823647804e-05,0.006264172158539338,0.006694472338586303,-3.8620050682193244e-05,-211.34921875000146,0.06869653128623487
2023-01-25,-0.012571672991636754,0.006863884554095495,0.006821179293744399,-0.0006401706418068142,-218.6525716145843,0.17041757453063563
2023-01-27,-0.016204838949638832,0.007601854398035554,0.007115469217036191,-0.0016390478936479248,-240.01009114583212,0.6161939154433503
2023-01-30,0.002530238851503625,0.007619997160789569,0.0071238931811576905,-0.001276425449016578,-256.0985026041635,-0.09669682204176147
2023-01-31,0.0007477066778470427,0.007490418449391893,0.007106745771377859,-0.0014928738754010308,-275.2801106770821,-0.08214559557745463
2023-02-01,-0.0025992997802722563,0.007449919696044771,0.0070797649496686915,-0.0017191923460582233,-296.3176106770843,0.25287540420762417
2023-02-02,-0.00033499535771969267,0.007163625606926781,0.0070750595783108695,-0.001213266233329561,-308.8350585937478,-0.045471442479720986
2023-02-03,0.013740758205234283,0.007888580337206755,0.007254993965420789,-0.00038525781840444286,-312.83756510416424,-0.14464017543495675
2023-02-06,-0.005022725956678951,0.007794534990565942,0.006891797559952775,-0.0002662522555001407,-307.8283854166657,-0.4062907258940493
2023-02-07,-0.0024290993398515346,0.007102288932939094,0.0068957349984607235,-0.0010599799774688745,-316.6858398437507,0.2267476681444303
2023-02-08,0.00843982073038998,0.007048451270456761,0.006968481757081058,-0.00011862563625251116,-309.9467122395836,-0.1971029515594333
2023-02-09,0.0012162679944837883,0.007051056851610424,0.006971166401056463,-6.286821847391257e-06,-301.4558593750007,-0.10918607502880973
2023-02-10,-0.00206709283308457,0.007050582751523368,0.006962488217227887,-4.75775741767678e-06,-293.41748046875,-0.11739982047637282
2023-02-13,-0.0048052775756446476,0.007003746535648075,0.006982551012933324,-0.0005197701799364276,-293.7566080729157,-0.0030218024289164784
